Experiment,B_Ramp_Angle,B_Diffusor_Angle,B_Trunklid_Angle,C_Side_Mirrors_Rotation,D_Rear_Window_Inclination,D_Winscreen_Inclination,C_Side_Mirrors_Translate_X,C_Side_Mirrors_Translate_Z,D_Winscreen_Length,D_Rear_Window_Length,E_A_B_C_Pillar_Thickness,G_Trunklid_Curvature,G_Trunklid_Length,H_Front_Bumper_Curvature,H_Front_Bumper_Length,F_Door_Handles_Thickness,F_Door_Handles_Z_Position,E_Fenders_Arch_Offset,A_Car_Length,F_Door_Handles_X_Position,A_Car_Width,A_Car_Roof_Height,A_Car_Green_House_Angle,Average Cd,Std Cd,Average Cl,Std Cl,Average Cl_f,Std Cl_f,Average Cl_r,Std Cl_r
F_S_WWC_WM_238,5.38701,0.81703,16.636,-14.6737,-0.35,-1.39,6.1674,3.34184,21.0104,55.5389,1.46013,0.6,29.2716,0,-12.8697,-7.15705,6.87263,21.1602,42.9624,46.2768,-38.4619,76.2291,8.69341,0.243473933,0.004410001,-0.083725184,0.011994924,-0.08641723,0.00575693,0.002692045,0.010671435
F_S_WWC_WM_239,10.8002,6.86028,-2.97758,-1.90935,0.84,-0.95,16.439,-2.09392,30.4141,37.4139,-11.5263,0.5,36.195,0.4,57.2036,8.01022,-1.78252,-0.262679,96.9013,34.3663,129.655,64.2809,-168.699,0.240621961,0.006292181,-0.016339643,0.035665038,-0.032769255,0.012015236,0.016429612,0.031553175
F_S_WWC_WM_240,12.4822,-7.50444,-6.48716,16.2164,0.71,0.05,1.23852,3.38913,-46.4914,-0.80509,0.759119,0.6,-16.8365,0.9,20.1134,25.7022,5.29959,9.87419,22.8602,-42.3998,114.962,52.6986,15.2008,0.246125249,0.011488956,0.114301121,0.032861863,-0.023908799,0.008939036,0.13820992,0.034224662
F_S_WWC_WM_241,3.40789,-0.173017,-0.273907,-10.0037,-0.92,0.21,10.2134,-4.74297,6.61181,26.6677,-2.58107,-0.2,-16.3513,0.7,38.8672,-9.78815,-1.85329,-23.6688,-56.2973,46.6781,16.2842,23.3243,-44.2832,0.210800712,0.003924686,-0.020927873,0.032218401,-0.072213221,0.011636595,0.051285348,0.025112237
F_S_WWC_WM_242,2.07089,14.2762,14.5994,15.7486,-0.53,0.09,0.740756,9.7487,-8.10225,83.695,-9.14116,0.3,-13.4203,0.9,-8.71387,21.1562,-0.586023,45.4376,12.2811,29.9635,136.283,4.38192,-118.418,0.274222525,0.005535571,-0.035338792,0.02125366,-0.053468489,0.006350764,0.018129697,0.020215894
F_S_WWC_WM_243,2.68419,10.0841,1.85258,-16.4886,0.33,0.11,-7.5057,8.18437,48.4669,24.7032,3.12307,-0.1,-13.9827,0.9,-0.0869685,-2.49035,14.3013,-1.78316,-43.5876,40.5084,113.675,80.5256,32.9668,0.244962166,0.005998714,0.047081638,0.023945953,-0.090363786,0.011747932,0.137445424,0.02274922
F_S_WWC_WM_244,-1.0384,-3.68599,3.55271,-3.57234,1.11,0.16,-2.78322,9.66029,-11.6622,4.88408,-7.70345,-0.4,-5.47595,0.9,42.6883,10.2812,-16.4911,34.6327,-53.9249,41.853,-38.1779,-10.1085,-100.992,0.257139805,0.010008037,-0.031688193,0.021946173,-0.090309799,0.008828234,0.058621606,0.02597102
F_S_WWC_WM_245,8.02721,11.7786,10.1211,-10.5732,2.37,-0.48,17.2891,3.02557,0.0794027,116.979,1.98087,0,16.4278,-0.2,-16.8598,6.63619,-14.7617,52.7176,-50.3741,13.0883,45.4243,-40.3591,2.59549,0.273831746,0.006266902,-0.007992569,0.043003001,-0.021609111,0.010009948,0.013616542,0.044496603
F_S_WWC_WM_246,-2.82922,2.20918,-6.27928,-13.4538,0.57,2.42,6.50637,2.45244,-11.5706,-6.62423,-9.37488,-0.2,9.07614,0.7,58.425,28.6083,-7.08726,8.65484,-50.1924,-11.7011,54.1034,77.5939,-166.923,0.250244289,0.005940165,0.004264341,0.021539923,-0.121116464,0.010066715,0.125380804,0.018159227
F_S_WWC_WM_247,7.30043,1.31931,10.2295,12.5056,0.3,-1.12,-8.92369,1.30529,37.7291,-3.21977,-0.980042,-0.2,-38.7153,0.6,19.9708,-6.61564,19.3879,20.7781,53.6096,2.011,-1.97849,27.3332,-149.254,0.231969382,0.011704652,-0.044569715,0.026885259,-0.046580012,0.008950762,0.002010298,0.031065407
F_S_WWC_WM_248,-7.22523,-0.309216,5.67432,-0.870079,2.23,-1.67,-6.14544,2.20785,0.396249,52.1912,-8.29056,-0.2,16.5257,0,7.98313,-12.8155,17.4076,-10.9791,128.285,38.1732,120.702,47.6844,52.7462,0.242645167,0.005144721,-0.070864927,0.020050441,-0.181772143,0.010909954,0.110907216,0.013784678
F_S_WWC_WM_249,1.15433,4.3197,14.6526,-10.9198,-0.43,1.35,5.50677,4.86283,-14.6686,-17.9342,-14.6804,-0.2,20.7408,0.1,-24.766,-19.1587,-4.81156,33.4947,72.8536,-47.2908,-29.6719,-53.4186,134.885,0.276822908,0.007760589,-0.031203936,0.026522858,-0.056189087,0.005988626,0.024985151,0.027231066
F_S_WWC_WM_250,5.84775,-1.57808,18.6277,0.275609,1.49,-1.15,-3.02137,4.85197,-9.32336,90.519,-9.65324,0.8,-36.3157,-0.1,-16.3235,19.5412,-10.8781,-24.0637,-17.0164,48.738,35.0139,23.8289,-112.455,0.226764949,0.003670923,-0.017353602,0.013375819,-0.064526809,0.008422919,0.047173208,0.008445293
F_S_WWC_WM_251,7.19238,3.895,3.57313,-2.40014,-0.8,-1.67,-5.01073,4.80222,20.4568,145.554,-13.1425,0.3,39.1936,-0.2,-20.6237,23.3945,-4.4238,0.364613,-34.2784,20.9243,17.0757,51.8043,95.6528,0.255947142,0.004645941,-0.059487422,0.022327991,-0.079205147,0.009820174,0.019717725,0.017489468
F_S_WWC_WM_252,6.22772,1.92059,-6.60915,-3.77392,1.35,2.34,2.2018,6.21938,29.6766,-89.8343,1.41757,-0.4,22.8675,0.4,5.94671,-13.3236,24.127,-13.582,-7.7495,30.3175,91.3247,51.4262,-43.0811,0.224431492,0.005760496,0.086488275,0.025336171,-0.048881588,0.011176,0.135369863,0.02067624
F_S_WWC_WM_253,-0.221488,13.511,19.4458,-5.25255,0.91,-0.59,4.52132,-3.2007,-31.5369,-52.8942,-10.5757,-0.1,-16.1854,0.7,-18.0358,6.96623,19.1499,17.7448,-54.3884,-44.8697,106.451,70.9537,27.5881,0.266262148,0.008155624,-0.02805578,0.037890902,-0.128290968,0.013872063,0.100235187,0.03310617
F_S_WWC_WM_254,-5.35411,1.24426,14.3895,-3.69877,0.93,-0.53,-5.9384,9.93062,21.2435,60.4742,-4.42262,0.2,37.2188,0.4,57.4185,-5.58234,1.28191,41.1848,55.1332,11.2777,19.9365,-46.073,-72.964,0.258673335,0.013677747,-0.165664411,0.021883585,-0.136045854,0.013681009,-0.029618557,0.026904791
F_S_WWC_WM_255,4.25003,12.558,4.4412,11.9434,1.31,-0.93,-3.00575,8.93804,23.6581,120.461,-12.8437,0.3,0.847356,0.3,38.0374,7.24425,-21.1578,12.6295,111.719,42.2998,-6.83368,-36.0107,-146.35,0.263967539,0.005318417,-0.044150725,0.016341271,-0.03668926,0.006500575,-0.007461466,0.016483981
F_S_WWC_WM_256,3.30602,7.62352,14.8468,10.1364,-1.57,0.2,-4.321,-2.83623,22.2452,65.6677,3.90474,-0.3,-6.64274,0.7,-18.6282,5.28446,-13.9924,31.9278,14.3101,2.25528,26.2424,66.1798,75.397,0.251451869,0.004223386,-0.016327039,0.029491038,-0.082993813,0.003043466,0.066666775,0.029744799
F_S_WWC_WM_257,7.67499,2.53435,15.97,16.515,0.38,1.85,-9.13169,-0.877639,-17.0587,106.685,2.29397,-0.3,10.8894,0.6,26.2153,8.75794,-3.31884,1.97604,-57.0766,44.1529,38.1134,-2.73694,-111.911,0.221548707,0.0057443,-0.027011234,0.025122368,-0.046780817,0.011534806,0.019769583,0.020271792
F_S_WWC_WM_258,-1.4418,2.70905,16.6656,15.4852,0.96,2.13,6.61746,-3.5352,42.3326,-58.4171,3.42379,0.3,-33.4119,0.2,15.2789,26.1394,10.4637,-21.9137,63.7893,7.25828,84.7291,-35.1545,-99.8148,0.227381257,0.003809088,-0.083605769,0.023801857,-0.105343063,0.018569467,0.021737294,0.016329392
F_S_WWC_WM_259,8.78978,-5.34889,4.8529,-4.50748,-1.79,-0.08,-6.88473,-1.84039,28.022,68.8934,-11.386,-0.2,-36.3758,-0.1,53.0762,5.13668,12.2938,-9.46379,52.6882,-47.6385,62.1503,4.10828,-46.5373,0.227687392,0.005458016,0.002448968,0.024516856,-0.057167954,0.012707092,0.059616922,0.020758951
F_S_WWC_WM_260,-3.51899,-1.31148,-1.1388,-7.33107,-1.73,-1.77,6.37069,5.27781,7.38669,67.9762,4.14493,-0.1,-33.6215,-0.4,16.4457,-16.0775,22.8524,10.2101,19.3367,22.123,1.25778,11.767,-65.5942,0.246136164,0.006566018,-0.041912676,0.020084974,-0.129265561,0.00783084,0.087352885,0.020989657
F_S_WWC_WM_261,13.5116,-2.12248,15.0124,-2.95051,2.41,2.21,0.172799,7.20081,-47.6531,109.582,-3.48798,0.7,-4.60236,0,8.18429,10.7241,23.1783,29.7642,-15.3828,34.83,8.10154,81.4034,-42.7554,0.245039016,0.005988515,-0.042867488,0.019125528,-0.07274597,0.010353509,0.029878481,0.015535476
F_S_WWC_WM_262,0.223555,4.18995,2.1117,16.8942,1.04,-0.71,18.7332,-1.19796,48.9089,-12.0638,-3.89634,0.3,-4.82007,0.1,-14.8344,-0.914121,-24.0764,47.7791,79.393,-33.3417,-33.6252,-52.5836,-45.9437,0.267696349,0.007494914,-0.002534166,0.030132082,-0.056971386,0.012217424,0.05443722,0.025025308
F_S_WWC_WM_263,6.65609,-1.55787,-4.93681,1.59994,0.55,1.29,5.24494,-0.900963,33.6654,-90.3368,2.59227,0.4,-16.6277,1,32.4802,1.88041,5.92247,13.7899,121.804,33.1532,129.119,7.93756,-84.5713,0.222618255,0.005479906,0.016176993,0.028523073,-0.057362287,0.006960477,0.07353928,0.025153577
F_S_WWC_WM_265,14.0784,9.37736,10.0382,12.7009,2.5,-1.44,3.0695,6.84916,-31.1671,21.2901,0.369002,0.5,-4.72497,0.5,39.4054,-13.4056,-13.0547,35.2396,25.8801,41.3073,23.344,-54.8254,20.3829,0.263129325,0.009038728,-0.047237749,0.042543857,0.006613729,0.015436729,-0.053851478,0.03386782
F_S_WWC_WM_266,-3.97892,7.00355,-5.05328,10.8997,-1.22,2.04,-7.90374,-0.371956,48.6847,48.1872,-2.08017,-0.3,15.586,0.3,12.5839,-6.54749,18.8091,13.4251,116.222,-42.9174,61.3216,-50.2549,57.8101,0.255136568,0.012561846,-0.024186118,0.037276128,-0.105995926,0.013890121,0.081809809,0.043773159
F_S_WWC_WM_267,-2.06414,12.7153,-4.8019,8.53537,-1.78,0.15,5.07045,6.80788,23.8461,92.9042,-4.16834,0.2,-18.1516,0.6,26.7872,8.92369,17.1937,-22.4271,19.1961,-35.0221,144.037,-32.6558,-175.733,0.243133994,0.010187961,-0.046075224,0.030793246,-0.101221881,0.01126749,0.055146657,0.031220946
F_S_WWC_WM_268,11.9226,-3.42358,14.0472,-17.5269,1.11,-0.51,18.2962,4.02436,-1.20435,-53.0807,-9.50299,0.8,13.7857,-0.4,54.8762,4.62244,-3.95085,13.5878,86.4707,17.9518,15.6596,43.7361,-71.3932,0.232148556,0.005609731,-0.009999632,0.027864457,-0.023096005,0.010252404,0.013096373,0.029503775
F_S_WWC_WM_269,13.6918,12.0376,19.9859,4.46638,1.71,2.39,6.0469,7.46222,15.5792,-46.7676,-1.10397,0.5,-19.1703,-0.3,59.3543,-2.65733,11.9657,-11.7899,72.3818,24,103.843,-6.74932,-121.886,0.225222022,0.009162617,-0.076486989,0.023039432,-0.037649741,0.009149784,-0.038837248,0.022967542
F_S_WWC_WM_270,-6.74543,-4.75871,0.570191,16.9296,-1.3,-0.7,-7.82982,9.06089,5.40305,27.146,-1.93786,0.5,-22.8709,-0.1,10.1477,-11.448,-15.9961,-3.17335,23.4292,34.6269,122.753,-54.0557,-5.8394,0.224077088,0.00566209,-0.125572253,0.016432624,-0.203247049,0.005165337,0.077674796,0.014469294
F_S_WWC_WM_271,-4.78849,-0.948227,17.2089,-18.1868,-1.43,0.68,8.671,-2.71706,6.15086,56.5993,-9.25189,0.3,-38.0618,-0.3,-11.869,-0.14394,25.4095,52.243,49.6705,-30.5558,-0.197107,12.7099,43.3271,0.269914736,0.007419594,-0.074357344,0.026022134,-0.130787105,0.012430542,0.056429762,0.019535055
F_S_WWC_WM_272,9.60013,0.586839,-4.27878,-18.8349,0.8,-0.85,-1.52171,6.71762,-27.4549,76.6626,1.64748,0.8,13.9858,0.9,37.1355,7.05442,-20.1551,17.5576,115.443,-7.29189,2.26356,69.4087,7.44808,0.219970374,0.005951325,-0.046964489,0.025680287,-0.072338887,0.010883666,0.025374398,0.018641847
F_S_WWC_WM_273,4.83321,-7.46145,3.19505,7.19619,-0.46,0.56,0.930061,8.75662,38.0219,-55.4329,4.29155,0.6,10.2429,-0.3,26.1141,21.6262,19.841,9.26996,106.395,7.90215,18.3839,-52.7742,-99.0218,0.21532302,0.004185307,-0.023043901,0.022411028,-0.043666718,0.010755326,0.020622818,0.015751879
F_S_WWC_WM_274,3.84474,13.0337,-3.28122,-19.2828,1.4,-1.24,16.1712,-3.55434,-2.38142,-29.749,-3.09142,0.7,22.358,0,19.7746,16.504,16.4299,-2.68353,101.374,27.8993,-32.228,-7.85264,30.7055,0.255450296,0.006066553,0.018986551,0.020354008,-0.050200308,0.010386119,0.069186859,0.012704943
F_S_WWC_WM_275,7.05372,0.738763,-1.09279,1.43838,1.6,2.09,1.56286,-1.5399,-36.7985,-64.8447,-8.20529,0.8,-35.4193,-0.3,52.7167,-11.0378,-7.73174,5.80449,100.795,0.604939,24.5613,-9.11047,-190.702,0.22471403,0.01059563,-0.049634637,0.02566006,-0.063289812,0.010660258,0.013655175,0.027186994
F_S_WWC_WM_276,-1.42347,7.77924,14.8062,-11.0433,1.46,-1.18,-2.11525,1.65931,-11.3529,139.198,1.20937,-0.2,-24.197,0.9,19.3399,20.1812,-24.6107,-8.66586,117.672,0.0909229,74.9302,18.1854,-171.459,0.245524887,0.006301194,0.007419047,0.031553282,-0.097794177,0.007951134,0.105213224,0.028966838
F_S_WWC_WM_277,9.76389,1.48148,-5.13615,7.41247,-0.49,-0.6,2.1693,3.72304,15.0696,-62.6804,4.37208,-0.2,18.0495,0.6,-10.9235,19.656,-22.6398,-7.69945,111.342,-33.7104,90.2659,-22.3764,51.7307,0.203465538,0.005521047,-0.061976616,0.028094907,-0.066969099,0.009416727,0.004992483,0.026876966
F_S_WWC_WM_278,-2.04933,10.4441,1.09105,9.47049,-1.03,-1.34,8.00245,-3.8185,-37.5944,-32.9422,-11.7692,0.2,-39.8864,0.6,59.6055,-5.19861,5.91065,19.242,42.2961,-23.6833,46.3447,19.2952,-112.91,0.2619747,0.007093658,-0.045982121,0.02883605,-0.100242165,0.010785914,0.054260044,0.02864746
F_S_WWC_WM_279,1.36342,-3.75004,2.47944,-2.30357,-0.7,0.92,-5.212,9.15599,32.4818,44.126,-8.82492,0.1,32.4805,0.4,-9.5336,-15.2414,28.444,-21.6806,90.9818,-14.8187,-26.0368,-8.39846,88.175,0.221122886,0.008263693,-0.053605098,0.02009977,-0.076464604,0.006464052,0.022859506,0.018413281
F_S_WWC_WM_280,-6.47263,-7.03516,17.8458,-6.55448,-1.54,-0.92,8.49563,-2.34034,-22.6785,66.6108,-0.353306,0,-26.9433,0,44.0509,27.7251,-16.9724,27.2045,35.8308,29.6604,121.706,24.772,-140.634,0.237324817,0.005128422,-0.065036843,0.022843667,-0.191523429,0.01528653,0.126486586,0.013039611
F_S_WWC_WM_281,14.5951,13.5628,0.642842,-14.8876,-1.39,-0.99,16.6591,5.55613,5.54013,-10.5869,-2.8508,0.4,-21.9421,0.8,58.8145,-16.546,3.26379,22.7088,-18.8161,22.9069,-35.4958,-16.1829,-107.237,0.261955159,0.008554246,-0.014450974,0.021967813,0.020628285,0.012405636,-0.035079259,0.016251142
F_S_WWC_WM_282,-7.89774,9.4999,16.8649,-12.6474,1.92,2.22,0.248699,-4.02478,-9.93561,-24.8423,-10.5382,0.6,24.8703,0.5,-14.4984,26.0436,4.06417,13.0156,94.062,-39.8944,63.4463,33.379,18.0395,0.272763235,0.010029183,-0.123159097,0.030609777,-0.191170183,0.007365468,0.068011086,0.033193926
F_S_WWC_WM_283,11.5401,-3.11507,19.3567,6.48823,-0.56,-1.76,-0.236057,6.00373,30.7436,96.7235,-3.08057,0,18.6468,0.4,-7.77825,-17.8447,-7.9263,22.9602,-32.4726,28.8659,60.4216,-23.3727,-107.926,0.239789316,0.007165542,-0.067781175,0.023235196,-0.051023069,0.007437252,-0.016758106,0.019915522
F_S_WWC_WM_284,-0.429287,12.0886,-3.26471,-0.155666,1.66,-1.01,15.1783,9.05396,25.4557,29.5847,4.70196,0.6,-28.189,0.5,-15.3336,-16.2434,-8.61486,22.5523,-30.1256,47.4491,128.407,-37.7172,-53.5541,0.269046029,0.008651706,0.008426903,0.04077777,-0.109397804,0.00796114,0.117824707,0.044456797
F_S_WWC_WM_285,-4.51749,-3.06863,9.00653,4.73164,2.4,-1.41,4.58587,-0.0932522,-39.8811,-26.4604,3.0374,-0.1,28.5731,0,-10.5937,8.25393,-12.5585,-6.33228,43.5731,18.5468,86.7482,-2.52697,-159.25,0.221387301,0.010309598,-0.09328559,0.020833691,-0.176528524,0.005928007,0.083242934,0.021285215
F_S_WWC_WM_286,1.80063,14.9076,-3.21118,-4.90108,-1.69,-1.27,3.12244,2.60881,2.22937,-92.5715,0.336701,0.2,-2.42464,0.8,-20.1932,22.2204,21.2375,-10.6527,28.6437,9.11821,135.647,49.991,6.59501,0.249590973,0.00712856,0.057531243,0.031969232,-0.076956815,0.011715095,0.134488058,0.026607046
F_S_WWC_WM_287,13.2434,4.41639,19.251,-9.94093,2.15,1.07,0.854275,-3.27975,3.22664,-42.7217,1.83126,0.7,-12.9431,0.7,27.0889,9.11898,-17.401,15.7063,16.3146,-9.58714,43.9054,89.9986,-78.6138,0.227681485,0.00694633,-0.001688209,0.02128794,-0.021535776,0.012836036,0.019847566,0.019104589
F_S_WWC_WM_288,11.419,7.45066,5.60229,-1.20903,-1.73,2.02,13.0948,-4.96718,-16.5115,2.99137,-1.68298,-0.1,-38.3837,-0.2,46.0644,-0.59974,21.445,10.8624,30.2894,22.4668,141.854,20.7568,-81.6357,0.238866831,0.011008933,0.014856187,0.060435679,-0.042859121,0.013972041,0.057715308,0.063354672
F_S_WWC_WM_289,9.44002,2.63817,-7.02597,-10.5229,0.96,-1.43,19.9708,7.16953,-13.4742,-28.51,-0.725153,0.1,30.2015,-0.4,18.7559,-1.6476,14.1683,32.0645,-25.9332,10.7233,-39.5577,-29.1427,-168.493,0.251069783,0.005022457,-1.19E-05,0.039877222,-0.031779881,0.009125011,0.031768014,0.034621888
F_S_WWC_WM_290,7.9238,11.1302,5.29618,1.64216,2.21,-1.7,4.87846,1.28015,-14.9909,131.088,-13.3842,0.8,-20.9077,0.6,6.66423,-9.13248,-10.6542,5.54563,-13.8392,4.37627,140.507,0.438993,61.6875,0.251798279,0.009539876,-0.080916916,0.043023795,-0.08873018,0.008923268,0.007813263,0.04703979
F_S_WWC_WM_291,-4.61875,12.7748,12.3707,0.350041,1.63,1.46,4.96232,9.42964,25.1006,85.5621,-4.2394,-0.1,27.5618,-0.1,-20.1374,-1.76706,6.1639,19.6784,109.545,-22.2807,-14.8453,84.9481,40.6988,0.269014577,0.010204185,-0.036598039,0.033305893,-0.136395788,0.008438262,0.099797749,0.037341139
F_S_WWC_WM_292,5.73214,7.19271,15.1837,10.5937,0.78,-1.75,10.7571,5.26305,-1.1386,-62.0949,-6.82612,0.7,-14.9321,1,56.7133,29.9001,1.35449,6.49994,-12.7259,-13.0713,56.2382,-34.2597,42.7355,0.255156347,0.004598488,-0.067244641,0.018486932,-0.035126306,0.011075558,-0.032118335,0.012386521
F_S_WWC_WM_293,-1.39565,12.7991,-4.35052,3.51466,1.15,-0.34,14.2918,6.28443,-15.9054,-87.8173,-1.46429,0.2,-4.29385,-0.3,13.6217,25.4316,-4.7306,3.95206,64.9182,28.4732,20.9089,87.7202,-193.562,0.245417685,0.014943317,0.012666912,0.047548924,-0.107025016,0.01118299,0.119691928,0.054087308
F_S_WWC_WM_294,1.50477,-6.06324,16.6952,-2.00787,0.65,0.09,8.85235,1.41637,22.3846,125.647,-10.6305,0.6,2.11806,-0.1,11.4054,25.1581,-16.0847,41.5112,76.5191,49.411,114.366,-15.3953,148.354,0.241827354,0.006855728,-0.028204204,0.018060528,-0.087726902,0.009268268,0.059522698,0.019335986
F_S_WWC_WM_295,13.6247,11.5408,-4.66255,10.4067,-1.49,-1.37,11.1962,-0.157038,-5.34677,51.713,-1.49726,-0.1,13.0479,-0.3,-4.38629,-6.20428,5.13796,-15.1237,34.927,42.1983,50.4784,-50.0044,69.1962,0.229937734,0.006392489,0.024604713,0.031679764,-0.013973482,0.009451602,0.038578196,0.028176838
F_S_WWC_WM_296,12.7505,-3.26668,6.15034,-5.39317,1.19,-0.21,15.6385,2.68901,14.0097,-1.84681,-3.44487,0.3,-33.3353,0.1,46.4939,-2.60646,29.0666,-24.1021,114.399,24.3042,116.648,79.4331,65.8474,0.21587173,0.005538479,0.003519762,0.016002719,-0.067038309,0.010032263,0.070558071,0.014852001
F_S_WWC_WM_297,13.3154,4.54897,19.8819,10.1903,1.28,-0.26,8.1353,6.36584,14.8353,15.1127,-13.1998,0.6,-21.2102,0.7,-22.4316,15.9456,-5.11105,27.9334,112.035,35.442,97.2759,55.803,48.8339,0.249859421,0.008876755,0.000393209,0.034980759,-0.038046177,0.013423703,0.038439386,0.03309225
F_S_WWC_WM_298,7.03106,-2.36482,12.4279,-7.13771,-1.71,-0.83,-9.92392,-2.96069,-28.0041,12.9036,-8.59508,-0.3,12.3996,0.6,33.3036,21.2939,-20.8923,-8.00881,124.488,16.7698,47.1837,-16.4157,97.4683,0.218238152,0.00689419,-0.047151222,0.024374813,-0.052898403,0.006340139,0.005747181,0.022589748
F_S_WWC_WM_299,10.2562,-1.84284,0.0211153,2.64876,-0.33,1.8,4.08152,-2.45441,43.6365,81.4043,0.477623,0,34.0795,0.3,0.563805,9.1898,-25.7048,22.215,108.355,9.63446,-47.5176,88.1792,-158.546,0.227003586,0.008357031,0.008791703,0.018741857,-0.037544647,0.009900166,0.04633635,0.01683015
F_S_WWC_WM_300,3.94595,1.61822,19.4247,-12.1299,-0.74,-0.29,12.6331,0.678617,-10.9234,49.7894,4.93685,0.6,2.26151,0.6,35.3033,-17.8902,-24.1291,-11.9808,88.8281,-7.72288,43.046,2.51209,148.89,0.211181602,0.003692854,-0.147456014,0.022279182,-0.08821241,0.008614516,-0.059243604,0.020628754
F_S_WWC_WM_301,-1.2433,-2.1805,-5.41271,-2.47286,-1.2,0.49,-4.9674,-3.85437,36.6154,135.903,-1.84638,0.1,23.0146,0.6,34.0607,29.362,2.45387,27.5635,-31.7729,12.2872,7.87287,-4.80833,-183.844,0.242356081,0.006507764,-0.023747083,0.032283111,-0.088665542,0.018185453,0.064918459,0.023526519
F_S_WWC_WM_302,14.7557,2.40071,0.300317,1.99411,0.43,-0.05,-3.22732,-0.935731,18.5061,45.2784,-12.4612,-0.3,28.4221,0.4,12.6605,-18.0893,-22.4699,34.9708,0.4319,-37.0613,-57.6126,-28.7612,-128.633,0.259421555,0.004534642,-2.63E-05,0.019445424,-0.003181036,0.011884583,0.003154759,0.018358585
F_S_WWC_WM_303,10.5297,6.14824,1.55884,-14.8537,1.9,2.47,19.1176,0.255709,15.8581,-36.9674,-10.3025,0.5,-30.2912,0.1,12.5053,3.97462,1.38108,42.5928,112.976,-41.1801,120.358,-40.0155,38.9798,0.264810323,0.010249304,0.01835458,0.042719922,-0.024606602,0.015148248,0.042961182,0.032535143
F_S_WWC_WM_304,11.6489,3.57233,11.2127,-8.49544,1.94,-0.5,7.02122,-0.416002,6.32423,137.129,-14.3827,-0.1,-5.56949,0.2,58.6442,18.7647,-11.1183,48.746,123.776,-24.8314,27.3181,63.6225,-101.49,0.27375498,0.006632342,0.006745027,0.013545198,-0.060483757,0.006876694,0.067228783,0.010745085
F_S_WWC_WM_305,2.88578,5.73816,3.12827,11.6635,-1.61,2.05,-6.83014,1.71567,-37.2904,-61.6196,-8.26742,-0.3,-12.1238,0.3,-7.64911,24.2013,20.1297,29.0986,-23.9172,-45.7609,41.5985,43.2712,88.6815,0.270568483,0.007036434,0.032847158,0.021430571,-0.056637683,0.007735322,0.089484841,0.021429528
F_S_WWC_WM_306,4.34403,-7.79045,18.5251,16.2913,0.58,1.51,3.22681,8.77261,-45.0098,126.36,-2.67495,0.8,-21.1268,0.3,29.1265,-10.3349,13.3125,-11.5905,39.2943,10.2992,11.8839,-19.9316,89.5178,0.223588436,0.006199015,-0.033982164,0.016900726,-0.068880878,0.010389002,0.034898714,0.012798953
F_S_WWC_WM_307,-7.79268,-1.6187,-7.23821,-1.45477,0.95,0.9,16.7411,1.87136,47.7597,128.917,-5.47794,0.1,-1.01521,0.1,5.7541,4.73153,-9.5922,-15.8599,113.506,22.6932,118.609,-34.5028,-37.229,0.233304764,0.007307448,-0.084148529,0.016784877,-0.210048443,0.011547204,0.125899914,0.013565297
F_S_WWC_WM_308,-1.57663,-1.09839,7.99781,19.019,0.53,1.43,7.80453,5.99262,33.1547,-38.8581,-12.3302,-0.3,38.2036,0.2,-1.3985,13.7672,28.0424,34.1731,2.83157,-15.8874,3.08829,86.4245,-172.79,0.264772737,0.004682756,-0.01890392,0.022114394,-0.105482386,0.012204356,0.086578466,0.018578824
F_S_WWC_WM_309,14.1591,8.12559,-1.71391,-1.63701,2.11,-0.04,17.0488,9.73358,-14.1848,25.839,-14.1889,-0.1,-14.1848,0.2,33.4087,17.8084,16.1799,15.5143,122.614,26.9625,86.2692,-40.6231,-70.2568,0.270056662,0.010804357,0.081260883,0.035589504,-0.002209664,0.016155364,0.083470546,0.031855008
F_S_WWC_WM_310,1.02742,8.82451,1.96234,-15.7196,-0.49,-0.4,17.1081,1.12328,30.4841,7.67427,-14.3227,0.7,-13.2244,0.9,5.35008,6.56457,-13.3455,-0.498527,27.4252,-44.772,130.506,25.7586,-110.571,0.244127665,0.008739076,-0.112536074,0.038224738,-0.124266439,0.014293211,0.011730365,0.033961652
F_S_WWC_WM_311,-1.1241,-1.44458,14.8941,-9.31082,-0.16,1.79,4.81673,-4.32706,37.4084,18.3303,-14.9535,0.1,-32.4086,0.5,3.82697,13.5394,-6.39725,-2.49608,-55.7087,-7.888,-56.6694,1.65151,-161.346,0.25805527,0.005989205,-0.107004846,0.018906615,-0.123280866,0.007228358,0.01627602,0.01553427
F_S_WWC_WM_312,11.1126,5.0649,5.9484,17.7853,-0.51,-1.08,11.8859,5.2019,-41.4857,-40.6129,3.7247,0.7,3.80026,-0.2,42.6311,-17.3981,6.37938,-17.2237,-25.0496,9.18631,-22.4838,9.23363,93.265,0.21744663,0.006350956,-0.021099586,0.020929061,0.004967424,0.01219601,-0.02606701,0.019608258
F_S_WWC_WM_313,4.51894,-2.71435,-2.3958,-6.35573,-1.09,-1.74,-3.23126,-1.35035,-28.5944,118.225,-10.8118,0.8,-23.907,0.2,19.6448,2.95753,16.3292,43.1894,11.8435,-27.0774,28.8918,0.0145039,135.814,0.256209611,0.006350595,-0.049847635,0.025649664,-0.07146256,0.009482905,0.021614925,0.021564873
